Wavelength;Abs_001;Std.Dev_001;Abs_002;Std.Dev_002;Abs_004;Std.Dev_004;Abs_006;Std.Dev_006;Abs_008;Std.Dev_008;Abs_01;Std.Dev_01;Abs_03;Std.Dev_03;Abs_05;Std.Dev_05;Abs_08;Std.Dev_08;Abs_1;Std.Dev_1;Abs_2;Std.Dev_2;Abs_4;Std.Dev_4;Abs_6;Std.Dev_6;Abs_8;Std.Dev_8;Abs_acida;Std.Dev_acida;Abs_basica;Std.Dev_basica
977;4,63E-03;2,38E-04;4,78E-03;2,80E-04;8,21E-03;2,32E-04;1,96E-02;2,39E-04;5,98E-03;2,57E-04;9,05E-03;2,30E-04;7,69E-03;2,23E-04;7,34E-03;2,49E-04;6,63E-03;2,17E-04;7,57E-03;3,45E-04;1,15E-02;1,89E-04;1,75E-02;2,08E-04;1,79E-02;2,79E-04;1,57E-02;2,15E-04;1,75E-02;2,95E-04;1,03E-02;2,25E-04
978;4,81E-03;3,10E-04;4,86E-03;2,49E-04;8,52E-03;3,55E-04;1,93E-02;3,06E-04;6,19E-03;3,09E-04;9,40E-03;3,02E-04;7,84E-03;2,85E-04;6,92E-03;2,47E-04;6,41E-03;3,57E-04;8,05E-03;2,59E-04;1,14E-02;2,35E-04;1,66E-02;2,38E-04;1,78E-02;3,43E-04;1,55E-02;2,76E-04;1,72E-02;3,13E-04;1,02E-02;2,77E-04
979;4,53E-03;2,77E-04;4,42E-03;3,12E-04;7,74E-03;3,60E-04;1,91E-02;2,83E-04;5,56E-03;3,67E-04;8,75E-03;2,94E-04;7,39E-03;2,51E-04;6,72E-03;2,40E-04;6,25E-03;2,43E-04;7,40E-03;2,63E-04;1,13E-02;2,66E-04;1,67E-02;2,46E-04;1,74E-02;2,69E-04;1,56E-02;3,02E-04;1,70E-02;2,83E-04;1,00E-02;2,69E-04
980;4,67E-03;2,99E-04;5,06E-03;3,34E-04;8,90E-03;3,92E-04;1,98E-02;2,85E-04;6,34E-03;3,51E-04;9,20E-03;2,32E-04;8,04E-03;2,99E-04;7,45E-03;2,26E-04;6,81E-03;2,61E-04;8,49E-03;2,22E-04;1,18E-02;2,91E-04;1,73E-02;2,60E-04;1,84E-02;2,55E-04;1,62E-02;2,98E-04;1,74E-02;3,54E-04;1,06E-02;2,41E-04
981;4,66E-03;2,49E-04;4,97E-03;2,34E-04;8,01E-03;2,79E-04;1,91E-02;2,31E-04;6,00E-03;2,96E-04;9,15E-03;2,51E-04;7,67E-03;2,81E-04;7,09E-03;2,31E-04;6,45E-03;3,19E-04;7,41E-03;1,93E-04;1,14E-02;2,01E-04;1,67E-02;2,48E-04;1,82E-02;2,60E-04;1,57E-02;2,61E-04;1,73E-02;3,13E-04;1,02E-02;2,60E-04
982;4,78E-03;2,80E-04;4,83E-03;2,44E-04;8,37E-03;2,71E-04;1,91E-02;2,71E-04;5,84E-03;3,24E-04;9,23E-03;3,18E-04;7,91E-03;3,62E-04;6,78E-03;2,75E-04;6,54E-03;2,78E-04;7,73E-03;2,24E-04;1,11E-02;2,61E-04;1,62E-02;2,90E-04;1,76E-02;3,11E-04;1,54E-02;2,50E-04;1,71E-02;2,83E-04;9,75E-03;2,46E-04
983;4,71E-03;3,19E-04;4,75E-03;3,11E-04;7,71E-03;3,56E-04;1,98E-02;3,26E-04;5,35E-03;3,03E-04;8,85E-03;3,08E-04;6,87E-03;3,80E-04;6,81E-03;3,72E-04;6,13E-03;3,52E-04;7,35E-03;2,95E-04;1,10E-02;3,30E-04;1,64E-02;2,82E-04;1,75E-02;2,97E-04;1,51E-02;4,01E-04;1,69E-02;3,75E-04;9,34E-03;3,18E-04
984;5,55E-03;2,86E-04;5,21E-03;2,78E-04;9,03E-03;3,01E-04;1,96E-02;3,04E-04;6,48E-03;3,18E-04;9,40E-03;3,00E-04;8,16E-03;3,68E-04;7,65E-03;3,30E-04;6,91E-03;3,88E-04;7,97E-03;3,36E-04;1,17E-02;3,33E-04;1,66E-02;3,19E-04;1,80E-02;3,00E-04;1,57E-02;4,31E-04;1,78E-02;2,88E-04;1,00E-02;3,50E-04
985;4,71E-03;3,80E-04;4,54E-03;3,77E-04;7,96E-03;4,19E-04;1,97E-02;4,26E-04;5,29E-03;3,79E-04;8,83E-03;3,97E-04;7,17E-03;4,48E-04;6,57E-03;4,59E-04;6,20E-03;4,78E-04;7,24E-03;3,66E-04;1,09E-02;4,30E-04;1,63E-02;4,58E-04;1,75E-02;3,82E-04;1,50E-02;4,52E-04;1,68E-02;3,65E-04;9,47E-03;4,22E-04
986;4,65E-03;2,87E-04;4,41E-03;2,98E-04;8,18E-03;2,54E-04;1,97E-02;2,60E-04;5,52E-03;2,56E-04;8,73E-03;3,10E-04;7,52E-03;3,64E-04;6,79E-03;3,12E-04;6,01E-03;3,07E-04;7,44E-03;3,06E-04;1,11E-02;4,13E-04;1,58E-02;3,83E-04;1,71E-02;3,40E-04;1,51E-02;3,00E-04;1,71E-02;2,86E-04;9,74E-03;3,44E-04
987;5,22E-03;3,91E-04;5,01E-03;4,48E-04;8,36E-03;3,97E-04;1,93E-02;4,17E-04;5,77E-03;3,82E-04;8,67E-03;4,10E-04;7,85E-03;4,10E-04;6,83E-03;4,27E-04;6,04E-03;4,13E-04;7,26E-03;4,54E-04;1,13E-02;4,24E-04;1,61E-02;4,39E-04;1,76E-02;4,48E-04;1,54E-02;4,05E-04;1,71E-02;4,48E-04;9,46E-03;4,02E-04
988;5,25E-03;4,68E-04;5,25E-03;4,78E-04;9,04E-03;4,15E-04;1,97E-02;4,46E-04;6,23E-03;4,39E-04;9,04E-03;4,82E-04;8,05E-03;4,01E-04;6,79E-03;5,49E-04;6,65E-03;5,01E-04;7,77E-03;4,41E-04;1,14E-02;4,50E-04;1,61E-02;4,32E-04;1,75E-02;4,42E-04;1,50E-02;4,79E-04;1,73E-02;4,49E-04;1,02E-02;4,40E-04
989;4,55E-03;3,68E-04;4,90E-03;3,57E-04;8,72E-03;3,33E-04;1,94E-02;3,45E-04;5,53E-03;3,74E-04;8,63E-03;3,94E-04;7,38E-03;3,91E-04;6,78E-03;3,93E-04;5,79E-03;3,89E-04;6,91E-03;2,97E-04;1,04E-02;3,64E-04;1,58E-02;3,29E-04;1,76E-02;3,21E-04;1,48E-02;3,41E-04;1,70E-02;3,52E-04;9,19E-03;3,38E-04
990;4,75E-03;3,05E-04;5,04E-03;3,83E-04;8,21E-03;2,72E-04;1,90E-02;3,89E-04;5,20E-03;3,05E-04;8,19E-03;3,22E-04;7,53E-03;3,29E-04;6,77E-03;3,22E-04;6,07E-03;3,03E-04;6,69E-03;2,96E-04;1,04E-02;3,45E-04;1,51E-02;2,90E-04;1,69E-02;3,59E-04;1,49E-02;3,05E-04;1,70E-02;4,35E-04;9,37E-03;3,43E-04
991;5,09E-03;5,05E-04;5,48E-03;5,30E-04;8,86E-03;4,77E-04;1,89E-02;5,97E-04;5,63E-03;5,20E-04;8,94E-03;5,13E-04;7,47E-03;4,69E-04;6,91E-03;5,22E-04;5,87E-03;5,04E-04;7,09E-03;4,73E-04;1,05E-02;4,89E-04;1,56E-02;4,74E-04;1,72E-02;4,91E-04;1,47E-02;5,01E-04;1,74E-02;6,39E-04;9,59E-03;5,20E-04
992;4,21E-03;3,46E-04;5,02E-03;3,76E-04;7,89E-03;4,08E-04;1,87E-02;4,03E-04;5,39E-03;4,53E-04;8,32E-03;3,84E-04;6,69E-03;3,58E-04;5,87E-03;3,96E-04;5,54E-03;4,20E-04;6,80E-03;3,93E-04;1,08E-02;3,43E-04;1,45E-02;3,70E-04;1,61E-02;4,06E-04;1,39E-02;4,41E-04;1,65E-02;4,49E-04;9,23E-03;3,72E-04
993;4,80E-03;3,41E-04;4,67E-03;3,36E-04;7,93E-03;3,27E-04;1,83E-02;3,86E-04;5,57E-03;4,35E-04;7,84E-03;4,09E-04;7,40E-03;3,26E-04;6,23E-03;4,07E-04;5,54E-03;3,65E-04;6,67E-03;3,67E-04;9,98E-03;3,45E-04;1,46E-02;3,37E-04;1,65E-02;4,39E-04;1,38E-02;3,87E-04;1,62E-02;5,21E-04;8,44E-03;3,24E-04
994;3,71E-03;4,36E-04;4,39E-03;3,73E-04;7,67E-03;3,16E-04;1,85E-02;3,20E-04;4,97E-03;3,40E-04;7,62E-03;3,79E-04;6,55E-03;3,14E-04;5,96E-03;2,95E-04;4,91E-03;2,73E-04;6,23E-03;2,87E-04;9,65E-03;3,33E-04;1,37E-02;2,44E-04;1,55E-02;4,10E-04;1,31E-02;3,86E-04;1,59E-02;3,20E-04;8,46E-03;3,37E-04
995;4,87E-03;4,08E-04;5,26E-03;3,22E-04;8,11E-03;3,65E-04;1,88E-02;3,58E-04;5,32E-03;2,81E-04;7,93E-03;3,60E-04;7,45E-03;4,13E-04;6,52E-03;2,74E-04;5,53E-03;3,41E-04;6,41E-03;2,84E-04;9,61E-03;2,87E-04;1,38E-02;2,32E-04;1,59E-02;2,69E-04;1,39E-02;3,26E-04;1,63E-02;3,29E-04;8,95E-03;3,64E-04
996;5,42E-03;4,26E-04;5,52E-03;4,20E-04;8,39E-03;5,09E-04;1,94E-02;4,33E-04;5,61E-03;4,35E-04;8,59E-03;4,32E-04;7,72E-03;4,44E-04;6,82E-03;4,16E-04;6,41E-03;4,87E-04;6,84E-03;4,84E-04;1,08E-02;4,86E-04;1,52E-02;3,99E-04;1,61E-02;4,15E-04;1,33E-02;4,25E-04;1,68E-02;5,15E-04;9,04E-03;4,46E-04
997;4,04E-03;3,68E-04;5,02E-03;3,66E-04;8,13E-03;3,45E-04;1,89E-02;3,46E-04;5,01E-03;4,25E-04;7,80E-03;4,09E-04;7,14E-03;3,86E-04;5,50E-03;3,69E-04;5,01E-03;3,44E-04;6,81E-03;4,75E-04;9,27E-03;4,15E-04;1,39E-02;3,53E-04;1,57E-02;4,24E-04;1,24E-02;3,45E-04;1,62E-02;3,72E-04;8,13E-03;3,64E-04
998;4,50E-03;3,14E-04;4,89E-03;2,95E-04;8,21E-03;3,87E-04;1,86E-02;3,60E-04;5,03E-03;3,83E-04;8,52E-03;3,95E-04;6,75E-03;4,64E-04;5,66E-03;3,67E-04;5,14E-03;3,23E-04;5,87E-03;5,20E-04;9,85E-03;3,66E-04;1,34E-02;3,17E-04;1,54E-02;4,14E-04;1,22E-02;3,75E-04;1,61E-02;3,46E-04;8,74E-03;2,96E-04
999;4,60E-03;3,78E-04;5,02E-03;2,71E-04;7,71E-03;3,84E-04;1,91E-02;3,30E-04;5,27E-03;2,62E-04;8,16E-03;4,45E-04;6,70E-03;3,58E-04;6,04E-03;2,98E-04;5,16E-03;3,52E-04;6,01E-03;3,47E-04;1,01E-02;2,66E-04;1,46E-02;3,31E-04;1,53E-02;5,70E-04;1,28E-02;3,50E-04;1,63E-02;4,85E-04;8,31E-03;2,27E-04
1000;4,48E-03;4,23E-04;5,55E-03;3,65E-04;8,67E-03;3,41E-04;1,90E-02;3,80E-04;5,35E-03;3,14E-04;8,32E-03;3,21E-04;7,03E-03;2,90E-04;6,06E-03;2,93E-04;4,93E-03;2,74E-04;6,28E-03;2,65E-04;9,47E-03;2,89E-04;1,39E-02;2,65E-04;1,53E-02;3,51E-04;1,23E-02;4,36E-04;1,64E-02;3,84E-04;8,79E-03;2,73E-04
1001;4,63E-03;4,20E-04;4,83E-03;3,84E-04;7,46E-03;4,06E-04;1,88E-02;6,01E-04;4,49E-03;4,19E-04;7,98E-03;5,18E-04;6,70E-03;5,04E-04;6,00E-03;3,97E-04;5,11E-03;4,41E-04;6,02E-03;4,84E-04;9,48E-03;4,40E-04;1,41E-02;4,33E-04;1,48E-02;4,34E-04;1,19E-02;4,62E-04;1,67E-02;4,22E-04;8,63E-03;4,31E-04
1002;4,25E-03;4,72E-04;5,47E-03;4,39E-04;8,59E-03;3,94E-04;1,97E-02;4,54E-04;5,24E-03;4,42E-04;7,57E-03;5,53E-04;6,91E-03;4,65E-04;6,00E-03;4,86E-04;5,05E-03;4,87E-04;6,39E-03;5,00E-04;9,43E-03;4,36E-04;1,34E-02;5,28E-04;1,52E-02;4,95E-04;1,26E-02;4,45E-04;1,60E-02;4,29E-04;8,59E-03;5,43E-04
1003;4,27E-03;4,35E-04;5,63E-03;4,67E-04;7,57E-03;3,54E-04;1,91E-02;3,48E-04;5,00E-03;3,82E-04;7,37E-03;3,87E-04;6,45E-03;4,74E-04;5,21E-03;3,76E-04;4,79E-03;3,17E-04;5,51E-03;5,19E-04;9,38E-03;3,27E-04;1,38E-02;3,90E-04;1,40E-02;4,11E-04;1,13E-02;3,87E-04;1,63E-02;3,66E-04;8,50E-03;3,70E-04
1004;4,35E-03;5,38E-04;4,76E-03;4,76E-04;7,66E-03;3,42E-04;1,87E-02;3,33E-04;4,91E-03;4,21E-04;7,47E-03;4,33E-04;6,81E-03;5,81E-04;5,51E-03;3,61E-04;4,60E-03;3,16E-04;5,61E-03;4,37E-04;8,91E-03;3,37E-04;1,28E-02;4,69E-04;1,48E-02;3,80E-04;1,07E-02;5,96E-04;1,60E-02;4,46E-04;8,15E-03;3,18E-04
1005;4,08E-03;4,98E-04;4,52E-03;5,77E-04;7,32E-03;4,01E-04;1,87E-02;3,76E-04;4,36E-03;5,09E-04;6,99E-03;4,85E-04;6,47E-03;5,06E-04;4,71E-03;4,46E-04;4,30E-03;4,02E-04;5,42E-03;3,23E-04;8,59E-03;3,61E-04;1,37E-02;5,53E-04;1,37E-02;3,35E-04;1,09E-02;4,53E-04;1,59E-02;3,43E-04;7,70E-03;3,49E-04
1006;5,31E-03;3,73E-04;5,34E-03;5,22E-04;9,39E-03;4,05E-04;1,94E-02;4,42E-04;5,32E-03;4,88E-04;7,85E-03;5,62E-04;7,26E-03;4,33E-04;6,88E-03;4,88E-04;5,17E-03;5,83E-04;7,26E-03;6,07E-04;9,21E-03;5,19E-04;1,32E-02;4,84E-04;1,50E-02;4,03E-04;1,23E-02;4,51E-04;1,66E-02;4,57E-04;8,43E-03;4,47E-04
1007;4,38E-03;4,33E-04;5,52E-03;5,64E-04;8,18E-03;4,65E-04;1,97E-02;5,88E-04;5,05E-03;5,62E-04;8,28E-03;4,42E-04;6,98E-03;6,08E-04;5,88E-03;6,14E-04;5,21E-03;4,60E-04;6,11E-03;5,92E-04;9,95E-03;5,17E-04;1,35E-02;5,23E-04;1,37E-02;4,72E-04;1,15E-02;5,77E-04;1,64E-02;4,90E-04;8,63E-03;5,33E-04
1008;5,23E-03;5,28E-04;5,31E-03;4,70E-04;8,84E-03;5,54E-04;1,94E-02;6,07E-04;6,20E-03;4,59E-04;8,71E-03;4,10E-04;6,89E-03;5,83E-04;6,48E-03;6,56E-04;5,42E-03;4,86E-04;6,57E-03;4,76E-04;9,88E-03;5,12E-04;1,38E-02;4,85E-04;1,47E-02;5,74E-04;1,18E-02;6,25E-04;1,65E-02;4,51E-04;8,70E-03;5,37E-04
1009;4,48E-03;5,36E-04;4,64E-03;5,77E-04;7,92E-03;4,67E-04;1,88E-02;4,38E-04;5,00E-03;4,47E-04;7,64E-03;3,55E-04;6,46E-03;4,18E-04;5,06E-03;4,98E-04;5,07E-03;5,58E-04;5,15E-03;3,76E-04;8,60E-03;4,28E-04;1,32E-02;4,13E-04;1,40E-02;5,86E-04;1,07E-02;6,17E-04;1,59E-02;4,43E-04;8,28E-03;4,22E-04
1010;4,88E-03;5,76E-04;6,15E-03;6,38E-04;8,63E-03;4,62E-04;1,94E-02;5,49E-04;5,51E-03;6,97E-04;8,41E-03;5,43E-04;6,97E-03;4,86E-04;6,32E-03;5,27E-04;5,75E-03;5,09E-04;6,55E-03;5,71E-04;9,21E-03;6,42E-04;1,25E-02;5,92E-04;1,43E-02;5,34E-04;1,14E-02;5,36E-04;1,66E-02;6,52E-04;8,86E-03;5,68E-04
1011;6,01E-03;5,15E-04;5,63E-03;5,53E-04;8,58E-03;5,24E-04;2,01E-02;4,94E-04;5,70E-03;6,88E-04;8,72E-03;5,48E-04;7,43E-03;4,64E-04;6,76E-03;5,96E-04;4,80E-03;4,67E-04;6,00E-03;5,40E-04;9,95E-03;6,47E-04;1,29E-02;5,50E-04;1,41E-02;4,76E-04;1,12E-02;5,88E-04;1,66E-02;6,14E-04;9,02E-03;5,86E-04
1012;4,95E-03;4,63E-04;5,98E-03;5,10E-04;8,63E-03;4,87E-04;2,01E-02;5,58E-04;4,95E-03;7,11E-04;8,27E-03;4,76E-04;6,90E-03;4,31E-04;5,90E-03;4,31E-04;5,03E-03;4,47E-04;6,76E-03;5,05E-04;8,79E-03;5,62E-04;1,32E-02;4,19E-04;1,46E-02;3,48E-04;1,03E-02;4,62E-04;1,71E-02;5,18E-04;8,70E-03;4,58E-04
1013;4,75E-03;6,18E-04;5,64E-03;7,07E-04;7,69E-03;4,83E-04;1,97E-02;7,19E-04;4,76E-03;6,53E-04;7,81E-03;6,07E-04;5,90E-03;6,21E-04;5,12E-03;5,81E-04;4,59E-03;5,13E-04;6,10E-03;5,73E-04;9,53E-03;5,31E-04;1,32E-02;5,23E-04;1,40E-02;4,96E-04;1,09E-02;6,19E-04;1,65E-02;6,12E-04;7,79E-03;5,61E-04
1014;4,81E-03;6,89E-04;5,28E-03;5,92E-04;8,80E-03;5,18E-04;1,90E-02;5,94E-04;4,33E-03;6,64E-04;8,35E-03;6,54E-04;6,48E-03;6,11E-04;5,61E-03;5,75E-04;4,32E-03;6,18E-04;6,15E-03;5,51E-04;9,03E-03;5,78E-04;1,22E-02;5,45E-04;1,31E-02;6,02E-04;9,84E-03;6,28E-04;1,60E-02;6,31E-04;7,97E-03;5,79E-04
1015;5,12E-03;4,19E-04;5,81E-03;4,92E-04;8,05E-03;4,12E-04;1,95E-02;3,46E-04;5,34E-03;4,37E-04;7,67E-03;3,86E-04;6,65E-03;5,72E-04;5,99E-03;3,28E-04;4,42E-03;3,87E-04;5,54E-03;3,75E-04;8,84E-03;4,60E-04;1,30E-02;4,95E-04;1,35E-02;3,57E-04;1,06E-02;3,06E-04;1,64E-02;5,01E-04;7,63E-03;4,31E-04
1016;4,87E-03;4,71E-04;5,59E-03;4,43E-04;8,35E-03;4,78E-04;1,93E-02;5,32E-04;4,76E-03;4,20E-04;6,91E-03;4,94E-04;6,21E-03;5,14E-04;5,59E-03;4,45E-04;3,90E-03;4,84E-04;5,59E-03;5,67E-04;8,52E-03;6,65E-04;1,23E-02;5,98E-04;1,33E-02;4,04E-04;9,78E-03;3,81E-04;1,58E-02;4,94E-04;7,98E-03;5,00E-04
1017;4,62E-03;5,88E-04;4,92E-03;5,65E-04;7,95E-03;5,36E-04;1,95E-02;5,92E-04;4,61E-03;5,70E-04;6,75E-03;6,75E-04;6,17E-03;5,61E-04;4,96E-03;6,14E-04;4,09E-03;5,85E-04;5,36E-03;6,43E-04;8,76E-03;6,42E-04;1,22E-02;7,48E-04;1,29E-02;5,84E-04;9,92E-03;6,00E-04;1,60E-02;5,67E-04;7,49E-03;6,44E-04
1018;4,94E-03;5,42E-04;4,91E-03;5,30E-04;8,63E-03;5,16E-04;1,89E-02;5,20E-04;4,89E-03;5,06E-04;7,42E-03;5,92E-04;7,53E-03;6,32E-04;5,78E-03;4,99E-04;4,76E-03;6,08E-04;5,09E-03;4,71E-04;9,33E-03;5,46E-04;1,21E-02;5,59E-04;1,22E-02;5,18E-04;9,87E-03;4,96E-04;1,62E-02;5,74E-04;7,84E-03;6,36E-04
1019;4,57E-03;3,97E-04;4,83E-03;5,20E-04;7,73E-03;5,16E-04;1,95E-02;5,54E-04;4,32E-03;4,46E-04;7,00E-03;5,66E-04;6,25E-03;5,44E-04;5,03E-03;6,88E-04;4,09E-03;6,72E-04;4,61E-03;5,08E-04;8,43E-03;4,37E-04;1,36E-02;4,84E-04;1,31E-02;5,23E-04;8,95E-03;4,96E-04;1,61E-02;6,23E-04;7,48E-03;4,56E-04
1020;5,51E-03;5,01E-04;6,50E-03;5,95E-04;8,90E-03;5,14E-04;1,96E-02;6,89E-04;5,78E-03;5,04E-04;9,17E-03;5,32E-04;7,13E-03;4,87E-04;5,75E-03;6,14E-04;5,34E-03;8,27E-04;6,60E-03;5,36E-04;9,53E-03;4,10E-04;1,33E-02;5,52E-04;1,35E-02;6,83E-04;1,07E-02;5,53E-04;1,67E-02;6,80E-04;8,43E-03;4,69E-04
1021;5,97E-03;6,28E-04;6,01E-03;7,83E-04;8,42E-03;5,96E-04;2,06E-02;7,28E-04;5,55E-03;7,20E-04;8,76E-03;8,64E-04;6,62E-03;6,73E-04;6,21E-03;7,24E-04;5,28E-03;8,00E-04;6,32E-03;6,98E-04;9,05E-03;5,97E-04;1,37E-02;6,64E-04;1,39E-02;5,93E-04;1,01E-02;6,43E-04;1,65E-02;6,87E-04;7,95E-03;7,12E-04
1022;5,16E-03;7,59E-04;6,16E-03;9,03E-04;8,49E-03;7,69E-04;1,92E-02;7,50E-04;5,51E-03;7,82E-04;7,95E-03;8,00E-04;5,80E-03;7,14E-04;5,47E-03;7,05E-04;4,38E-03;8,59E-04;5,02E-03;7,10E-04;8,90E-03;7,58E-04;1,28E-02;7,73E-04;1,25E-02;6,96E-04;8,85E-03;7,90E-04;1,60E-02;8,43E-04;7,71E-03;7,83E-04
1023;4,90E-03;5,38E-04;5,48E-03;5,33E-04;8,31E-03;6,40E-04;1,90E-02;5,31E-04;4,68E-03;6,65E-04;8,08E-03;6,14E-04;5,96E-03;8,14E-04;4,65E-03;6,09E-04;3,35E-03;5,84E-04;5,42E-03;5,53E-04;7,28E-03;6,65E-04;1,31E-02;6,31E-04;1,28E-02;4,92E-04;9,65E-03;5,95E-04;1,60E-02;8,70E-04;7,78E-03;5,14E-04
1024;6,03E-03;5,31E-04;5,72E-03;5,29E-04;9,23E-03;5,65E-04;2,01E-02;5,80E-04;5,72E-03;5,51E-04;8,26E-03;5,29E-04;7,14E-03;6,19E-04;6,56E-03;4,79E-04;5,22E-03;6,80E-04;6,11E-03;6,91E-04;9,63E-03;5,34E-04;1,31E-02;5,60E-04;1,35E-02;5,76E-04;9,30E-03;6,46E-04;1,68E-02;6,03E-04;9,24E-03;4,75E-04
1025;5,09E-03;7,85E-04;6,25E-03;6,34E-04;7,12E-03;6,20E-04;1,99E-02;8,54E-04;5,43E-03;7,10E-04;7,31E-03;6,60E-04;7,18E-03;6,23E-04;5,66E-03;6,27E-04;4,33E-03;7,94E-04;5,20E-03;7,21E-04;9,05E-03;6,03E-04;1,42E-02;6,88E-04;1,30E-02;7,94E-04;8,91E-03;7,57E-04;1,66E-02;6,19E-04;7,49E-03;6,54E-04
1026;4,92E-03;6,68E-04;5,75E-03;5,43E-04;7,97E-03;5,23E-04;1,99E-02;6,69E-04;4,32E-03;7,28E-04;7,54E-03;5,71E-04;5,71E-03;6,27E-04;4,54E-03;6,14E-04;4,05E-03;6,22E-04;5,72E-03;5,86E-04;7,89E-03;5,34E-04;1,26E-02;6,60E-04;1,29E-02;7,30E-04;8,72E-03;5,34E-04;1,53E-02;4,64E-04;7,40E-03;6,85E-04
1027;6,79E-03;7,38E-04;7,37E-03;7,94E-04;1,01E-02;8,30E-04;2,09E-02;9,36E-04;6,30E-03;1,07E-03;9,52E-03;9,62E-04;7,68E-03;7,99E-04;6,50E-03;8,16E-04;5,98E-03;8,07E-04;6,61E-03;8,54E-04;1,17E-02;8,00E-04;1,47E-02;7,91E-04;1,35E-02;7,12E-04;1,03E-02;9,15E-04;1,82E-02;8,11E-04;8,88E-03;9,13E-04
1028;5,28E-03;6,86E-04;6,13E-03;7,38E-04;8,16E-03;6,26E-04;1,97E-02;6,85E-04;4,09E-03;7,92E-04;7,51E-03;8,97E-04;5,92E-03;6,92E-04;5,35E-03;7,70E-04;4,50E-03;6,08E-04;5,27E-03;7,07E-04;7,42E-03;5,99E-04;1,20E-02;6,05E-04;1,29E-02;8,06E-04;1,00E-02;8,32E-04;1,60E-02;9,56E-04;7,56E-03;7,74E-04
1029;4,66E-03;8,34E-04;4,72E-03;6,77E-04;7,81E-03;5,86E-04;1,86E-02;6,35E-04;5,14E-03;5,92E-04;7,74E-03;7,40E-04;5,26E-03;5,80E-04;4,88E-03;7,89E-04;4,13E-03;6,52E-04;3,92E-03;6,40E-04;9,17E-03;6,37E-04;1,25E-02;6,62E-04;1,08E-02;9,16E-04;8,44E-03;7,77E-04;1,55E-02;6,51E-04;7,60E-03;8,06E-04
1030;5,14E-03;5,87E-04;4,55E-03;5,79E-04;8,87E-03;6,35E-04;1,97E-02;6,03E-04;4,23E-03;6,35E-04;7,76E-03;6,16E-04;6,28E-03;4,88E-04;5,10E-03;9,12E-04;3,55E-03;6,28E-04;4,98E-03;6,78E-04;8,03E-03;5,53E-04;1,34E-02;5,97E-04;1,27E-02;8,70E-04;8,14E-03;6,75E-04;1,66E-02;5,19E-04;7,66E-03;7,75E-04
1031;5,80E-03;5,64E-04;7,25E-03;6,32E-04;9,13E-03;5,67E-04;1,97E-02;7,29E-04;4,98E-03;6,96E-04;8,01E-03;6,28E-04;6,55E-03;7,44E-04;5,80E-03;8,72E-04;4,85E-03;8,96E-04;5,51E-03;5,46E-04;1,11E-02;6,32E-04;1,43E-02;6,52E-04;1,21E-02;8,63E-04;9,13E-03;7,29E-04;1,72E-02;6,51E-04;9,54E-03;8,62E-04
1032;5,65E-03;8,27E-04;5,51E-03;8,38E-04;9,15E-03;9,19E-04;2,02E-02;8,74E-04;4,46E-03;9,99E-04;8,51E-03;9,33E-04;6,69E-03;8,85E-04;5,23E-03;9,13E-04;4,05E-03;8,52E-04;5,65E-03;7,86E-04;8,15E-03;9,18E-04;1,29E-02;1,07E-03;1,33E-02;9,33E-04;8,70E-03;1,00E-03;1,72E-02;1,05E-03;8,36E-03;7,87E-04
1033;5,33E-03;7,91E-04;5,28E-03;8,95E-04;8,66E-03;9,10E-04;2,06E-02;8,31E-04;5,60E-03;1,08E-03;8,00E-03;7,22E-04;6,76E-03;7,48E-04;5,06E-03;7,32E-04;4,20E-03;9,08E-04;4,91E-03;7,84E-04;1,01E-02;7,08E-04;1,35E-02;7,63E-04;1,24E-02;8,23E-04;8,58E-03;8,07E-04;1,59E-02;9,16E-04;7,57E-03;7,68E-04
1034;4,86E-03;1,05E-03;4,95E-03;9,94E-04;9,31E-03;9,29E-04;2,02E-02;1,04E-03;4,96E-03;9,88E-04;7,64E-03;7,67E-04;5,93E-03;7,45E-04;6,00E-03;7,19E-04;3,81E-03;1,10E-03;4,80E-03;7,88E-04;8,83E-03;8,06E-04;1,20E-02;7,38E-04;1,27E-02;8,53E-04;8,96E-03;8,06E-04;1,60E-02;1,19E-03;8,54E-03;8,54E-04
1035;5,37E-03;7,90E-04;6,01E-03;1,11E-03;8,23E-03;6,30E-04;2,02E-02;9,14E-04;5,62E-03;9,03E-04;8,36E-03;6,00E-04;5,40E-03;7,17E-04;4,55E-03;6,03E-04;3,30E-03;7,15E-04;3,39E-03;7,95E-04;7,91E-03;7,06E-04;1,37E-02;7,73E-04;1,21E-02;6,70E-04;8,29E-03;7,32E-04;1,65E-02;7,89E-04;7,11E-03;8,06E-04
1036;5,82E-03;8,02E-04;5,85E-03;8,16E-04;9,65E-03;1,01E-03;2,15E-02;1,02E-03;6,13E-03;7,35E-04;8,55E-03;8,44E-04;7,24E-03;8,29E-04;7,57E-03;7,72E-04;4,74E-03;8,12E-04;6,23E-03;7,68E-04;9,05E-03;7,93E-04;1,31E-02;7,44E-04;1,41E-02;8,82E-04;9,57E-03;9,24E-04;1,70E-02;7,02E-04;9,28E-03;7,28E-04
